ds,yhat,yhat_lower,yhat_upper,SKU_ID,SKU_Name,SKU_Category,qty_forecast,qty_lower,qty_upper,revenue_forecast
2025-10-29,1245.360063245562,951.7539160355004,1523.9959794545043,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1245,952,1524,4507380.0
2025-10-30,1242.4124197365968,951.2256531462476,1522.4544219926668,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1242,951,1522,4496519.0
2025-10-31,1239.8964516192357,964.0171797144658,1514.9344780393194,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1240,964,1515,4489278.0
2025-11-01,1237.7984283798532,936.9960574749682,1535.6117309522247,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1238,937,1536,4482037.0
2025-11-02,1236.0857801227469,934.1156717341512,1510.7185166646452,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1236,934,1511,4474796.0
2025-11-03,1234.7100159393035,963.5420615393247,1512.4075046657952,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1235,964,1512,4471176.0
2025-11-04,1233.610266700653,948.9264788049749,1507.4445210980114,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1234,949,1507,4467555.0
2025-11-05,1232.7173272672194,954.5138466067,1519.9076343519557,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1233,955,1520,4463935.0
2025-11-06,1231.958053789205,955.2356419272445,1536.8681023848285,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1232,955,1537,4460315.0
2025-11-07,1231.2599569430022,944.5292448695252,1520.587291307822,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1231,945,1521,4456694.0
2025-11-08,1230.555822166686,940.0142412079707,1517.642853039996,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1231,940,1518,4456694.0
2025-11-09,1229.7881836195374,946.0525062367,1497.9011902463546,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1230,946,1498,4453074.0
2025-11-10,1228.9134799318144,945.268132479418,1507.793132818907,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1229,945,1508,4449454.0
2025-11-11,1227.9057268876672,929.1393588095781,1501.066446472052,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1228,929,1501,4445833.0
2025-11-12,1226.759554868464,945.082300492979,1501.117433306187,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1227,945,1501,4442213.0
2025-11-13,1225.4924768777205,960.0976475450261,1500.4142396605596,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1225,960,1500,4434972.0
2025-11-14,1224.1462757882396,939.4147644055979,1521.106600591441,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1224,939,1521,4431352.0
2025-11-15,1222.7874264640566,944.9046069951228,1492.813972683944,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1223,945,1493,4427731.0
2025-11-16,1221.5064988343977,940.2366221594568,1504.8784566468983,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1222,940,1505,4424111.0
2025-11-17,1220.416520933098,927.3451502507339,1503.7594225668556,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1220,927,1504,4416870.0
2025-11-18,1219.6503153679773,946.5404040295219,1480.937522185398,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1220,947,1481,4416870.0
2025-11-19,1219.3568575952934,949.6466048940722,1496.197870731473,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1219,950,1496,4413250.0
2025-11-20,1219.696738648083,954.2356136857404,1504.000568934347,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1220,954,1504,4416870.0
2025-11-21,1220.8368475110353,928.7818038293049,1533.374605197359,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1221,929,1533,4420490.0
2025-11-22,1222.9444180906141,958.1119358716304,1518.1928937580412,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1223,958,1518,4427731.0
2025-11-23,1226.180611704904,945.678540436382,1503.493479092288,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1226,946,1503,4438592.0
2025-11-24,1230.6938273129351,947.7301163797621,1520.9543112614338,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1231,948,1521,4456694.0
2025-11-25,1236.6129475573796,951.0735670522099,1512.295665901281,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1237,951,1512,4478417.0
2025-11-26,1244.0407384877024,952.3993279806463,1546.0385268142531,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1244,952,1546,4503759.0
2025-11-27,1253.0476241199403,962.7112590095408,1529.906260761115,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1253,963,1530,4536343.0
2025-11-28,1263.666053524387,1003.2467461026381,1548.166629403379,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1264,1003,1548,4576167.0
2025-11-29,1275.8856678621712,990.2151024627245,1576.2342163306203,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1276,990,1576,4619612.0
2025-11-30,1289.6494578679637,1012.5539740375519,1582.6055314337254,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1290,1013,1583,4670297.0
2025-12-01,1304.851079054173,1019.9618010080441,1573.4145289506278,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1305,1020,1573,4724603.0
2025-12-02,1321.3334629536796,1046.8990544894423,1606.759388970093,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1321,1047,1607,4782529.0
2025-12-03,1338.8888287507627,1037.4224814953698,1636.3079655917404,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1339,1037,1636,4847696.0
2025-12-04,1357.2601615843885,1070.1086297748548,1655.5997714900511,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1357,1070,1656,4912863.0
2025-12-05,1376.1441826757166,1065.9551096156163,1650.3383117123003,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1376,1066,1650,4981650.0
2025-12-06,1395.1957933957417,1115.855863004017,1660.448028485868,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1395,1116,1660,5050438.0
2025-12-07,1414.0339316694951,1131.0283340578342,1686.0504224123042,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1414,1131,1686,5119225.0
2025-12-08,1432.2487359919355,1147.8125519107973,1707.1121432059292,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1432,1148,1707,5184392.0
2025-12-09,1449.4098710851245,1162.239722819005,1741.011423886149,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1449,1162,1741,5245938.0
2025-12-10,1465.075831104745,1165.3199457190528,1742.6632899356862,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1465,1165,1743,5303864.0
2025-12-11,1478.8040024893976,1188.617933104565,1768.6213187203944,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1479,1189,1769,5354550.0
2025-12-12,1490.1612401134012,1195.6761559142337,1762.2384399062923,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1490,1196,1762,5394374.0
2025-12-13,1498.7346882899496,1222.634694271936,1796.154179751353,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1499,1223,1796,5426958.0
2025-12-14,1504.1425631545399,1206.9774086559175,1781.3967118363828,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1504,1207,1781,5445060.0
2025-12-15,1506.0446056064332,1229.6348073578322,1769.3517333399052,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1506,1230,1769,5452300.0
2025-12-16,1504.151914680594,1221.0779946374462,1795.9170652180069,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1504,1221,1796,5445060.0
2025-12-17,1498.2358800940535,1203.0012870520193,1794.73255375996,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1498,1203,1795,5423337.0
2025-12-18,1488.1359496734558,1196.9031223683382,1776.4502622885661,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1488,1197,1776,5387133.0
2025-12-19,1473.7659920995306,1205.1580418411527,1756.8550468751735,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1474,1205,1757,5336448.0
2025-12-20,1455.1190473444613,1178.466600812399,1715.0442053729696,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1455,1178,1715,5267661.0
2025-12-21,1432.2702955645204,1135.8223274384563,1716.1346546805373,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1432,1136,1716,5184392.0
2025-12-22,1405.3781190750024,1118.241294283902,1669.5116460453314,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1405,1118,1670,5086641.0
2025-12-23,1374.6831802487723,1106.3785975086662,1662.8128788323127,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1375,1106,1663,4978030.0
2025-12-24,1340.5054894602404,1064.0198664213956,1620.3685919730847,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1341,1064,1620,4854937.0
2025-12-25,1303.2394901727384,1029.4937723136925,1593.4676257456636,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1303,1029,1593,4717362.0
2025-12-26,1263.3472414773348,978.9314439663248,1556.3928802891362,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1263,979,1556,4572547.0
2025-12-27,1221.3498303677245,944.8815530174863,1506.029205335436,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1221,945,1506,4420490.0
2025-12-28,1177.8171953182703,883.1536616407479,1470.7653365807655,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1178,883,1471,4264814.0
2025-12-29,1133.3565878984823,829.5324987862952,1432.587296791916,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1133,830,1433,4101897.0
2025-12-30,1088.5999389243664,817.4119000179069,1371.5640062227146,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1089,817,1372,3942600.0
2025-12-31,1044.190428810594,762.2728669205208,1318.6015544726565,S010,Richeese Mi Instan Ramen Keju,Mi Instan,1044,762,1319,3779682.0
2025-10-01,971.3863348145785,726.0871085509262,1257.787911840678,S011,Nabati Biskuit Rasa Kelapa,Biskuit,971,726,1258,4359817.0
2025-10-02,982.7853306955997,711.1527199050761,1252.1462681994137,S011,Nabati Biskuit Rasa Kelapa,Biskuit,983,711,1252,4413697.0
2025-10-03,995.5344053251066,728.489102940163,1301.3131694174883,S011,Nabati Biskuit Rasa Kelapa,Biskuit,996,728,1301,4472067.0
2025-10-04,1009.6159713220417,738.2310627476234,1295.369409702788,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1010,738,1295,4534928.0
2025-10-05,1024.9968994388703,742.0421918389576,1308.1565020295757,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1025,742,1308,4602278.0
2025-10-06,1041.6278939734598,778.2457981328058,1322.5130118979487,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1042,778,1323,4678609.0
2025-10-07,1059.4430466125464,762.9517369271088,1317.622187310929,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1059,763,1318,4754939.0
2025-10-08,1078.359591262655,785.017797243838,1329.9174032945245,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1078,785,1330,4840250.0
2025-10-09,1098.277880928461,804.6125719098833,1384.8476257343614,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1098,805,1385,4930050.0
2025-10-10,1119.0816056624792,871.741911175048,1399.0001776934632,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1119,872,1399,5024341.0
2025-10-11,1140.6382680254733,863.5674845094319,1412.4652582672288,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1141,864,1412,5123121.0
2025-10-12,1162.799929352746,891.4050986108883,1432.1711623830163,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1163,891,1432,5221902.0
2025-10-13,1185.4042364260742,922.327734286415,1467.3991406865978,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1185,922,1467,5320683.0
2025-10-14,1208.27573391831,944.489259599561,1481.6870980882393,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1208,944,1482,5423953.0
2025-10-15,1231.2274632530532,960.6133140055,1509.9238715240422,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1231,961,1510,5527224.0
2025-10-16,1254.0628433452114,995.0694734434679,1517.0267376019247,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1254,995,1517,5630495.0
2025-10-17,1276.5778231328693,995.2478129996,1567.172342778509,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1277,995,1567,5733765.0
2025-10-18,1298.5632899579307,1024.1530498362952,1578.394853997263,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1299,1024,1578,5832546.0
2025-10-19,1319.8077118084839,1053.753163100957,1578.5858419209646,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1320,1054,1579,5926836.0
2025-10-20,1340.0999853036137,1043.219286235042,1608.2477639587046,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1340,1043,1608,6016637.0
2025-10-21,1359.232455225003,1079.8643557531586,1656.8963526804241,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1359,1080,1657,6101947.0
2025-10-22,1377.0040655040368,1077.6896709520443,1637.9653152095834,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1377,1078,1638,6182768.0
2025-10-23,1393.2235960250462,1102.0733868225589,1677.6432544498687,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1393,1102,1678,6254608.0
2025-10-24,1407.7129345396675,1133.004246059092,1715.542443594657,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1408,1133,1716,6321959.0
2025-10-25,1420.3103285771763,1124.9586917930112,1682.6078072957446,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1420,1125,1683,6375839.0
2025-10-26,1430.8735586261014,1149.2130468855346,1690.1891219655806,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1431,1149,1690,6425229.0
2025-10-27,1439.2829712022444,1180.7794271897276,1718.3707993741255,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1439,1181,1718,6461150.0
2025-10-28,1445.444308844435,1174.8513487177734,1726.6486298522539,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1445,1175,1727,6488090.0
2025-10-29,1449.2912737117638,1176.0036011635702,1725.9271161311121,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1449,1176,1726,6506050.0
2025-10-30,1450.787762394522,1171.7899269964635,1722.619414158844,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1451,1172,1723,6515030.0
2025-10-31,1449.9297118694062,1199.2370402706104,1731.6650826351292,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1450,1199,1732,6510540.0
2025-11-01,1446.7465002795268,1174.659028102704,1721.538845201011,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1447,1175,1722,6497070.0
2025-11-02,1441.301851409393,1162.1955872071967,1694.8203886100814,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1441,1162,1695,6470130.0
2025-11-03,1433.6941983441163,1169.941103266375,1697.5092715939322,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1434,1170,1698,6438700.0
2025-11-04,1424.0564697873187,1156.3296979103934,1709.5943349303868,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1424,1156,1710,6393799.0
2025-11-05,1412.55527177871,1129.2174220408185,1691.4230521327079,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1413,1129,1691,6344409.0
2025-11-06,1399.38944796456,1126.4561019007388,1662.611887587347,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1399,1126,1663,6281549.0
2025-11-07,1384.7880129724974,1123.9875035762,1666.0462922232741,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1385,1124,1666,6218688.0
2025-11-08,1369.0074656208842,1103.5302375483254,1639.0551826014719,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1369,1104,1639,6146848.0
2025-11-09,1352.3285014272908,1073.569920233075,1626.9023792112382,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1352,1074,1627,6070517.0
2025-11-10,1335.0521569059408,1057.889553791913,1621.4667165489077,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1335,1058,1621,5994187.0
2025-11-11,1317.4954311903325,1051.0931997480934,1582.8916492295302,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1317,1051,1583,5913366.0
2025-11-12,1299.9864432746801,1039.2341719027345,1568.6383797287435,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1300,1039,1569,5837036.0
2025-11-13,1282.8591953474747,1014.2825640668087,1562.167692777761,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1283,1014,1562,5760705.0
2025-11-14,1266.4480239719544,986.9193755993218,1540.0722930222519,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1266,987,1540,5684375.0
2025-11-15,1251.0818309542774,967.8989882388433,1517.5141089740257,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1251,968,1518,5617025.0
2025-11-16,1237.078194346023,958.584817353822,1496.2245553257394,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1237,959,1496,5554164.0
2025-11-17,1224.7374668804605,939.1938316901001,1502.3586320590082,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1225,939,1502,5500284.0
2025-11-18,1214.3369740058931,962.4794264199797,1496.5585838465804,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1214,962,1497,5450893.0
2025-11-19,1206.125426354432,922.3386477794506,1490.6539769319158,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1206,922,1491,5414973.0
2025-11-20,1200.317661810801,922.0378770601162,1483.1745245520485,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1200,922,1483,5388033.0
2025-11-21,1197.0898302132664,942.0555582526497,1474.876296642017,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1197,942,1475,5374563.0
2025-11-22,1196.575129072739,936.9230448892184,1468.068289030643,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1197,937,1468,5374563.0
2025-11-23,1198.860191539401,938.6730853216293,1461.1938265424847,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1199,939,1461,5383543.0
2025-11-24,1203.9822182379376,939.5953385228656,1485.2749455450187,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1204,940,1485,5405993.0
2025-11-25,1211.9269326562865,942.8520423700081,1494.6874088969264,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1212,943,1495,5441913.0
2025-11-26,1222.6274256933118,956.7207418269498,1479.1002932801387,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1223,957,1479,5491304.0
2025-11-27,1235.9639389816577,990.2560254847009,1506.912527544312,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1236,990,1507,5549674.0
2025-11-28,1251.764619004647,991.1927742613622,1504.9964225973824,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1252,991,1505,5621515.0
2025-11-29,1269.8072551567595,991.9721115517145,1516.6280594833247,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1270,992,1517,5702335.0
2025-11-30,1289.8219951449062,1018.3253539879919,1575.6921869271803,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1290,1018,1576,5792136.0
2025-12-01,1311.4950109044157,1027.6384054046853,1580.171293061835,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1311,1028,1580,5886426.0
2025-12-02,1334.47306796113,1066.6038188964835,1624.4175707907866,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1334,1067,1624,5989697.0
2025-12-03,1358.3689313552743,1100.1121391415645,1663.9771461393457,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1358,1100,1664,6097457.0
2025-12-04,1382.7675223260594,1102.812646660703,1653.3742151166277,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1383,1103,1653,6209708.0
2025-12-05,1407.232722379992,1155.8771159840524,1659.5742136357728,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1407,1156,1660,6317469.0
2025-12-06,1431.3147055780298,1164.0459483449247,1702.0351198782619,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1431,1164,1702,6425229.0
2025-12-07,1454.557666269567,1174.6077948702125,1713.09127463487,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1455,1175,1713,6532990.0
2025-12-08,1476.5077984471936,1183.5654644338663,1740.5430871873639,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1477,1184,1741,6631771.0
2025-12-09,1496.7213747052851,1230.1085284917704,1752.7509964849767,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1497,1230,1753,6721571.0
2025-12-10,1514.7727677110106,1254.5552247341561,1788.5576781477662,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1515,1255,1789,6802392.0
2025-12-11,1530.2622553254673,1269.5475935177528,1814.8778541306863,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1530,1270,1815,6869742.0
2025-12-12,1542.8234521581307,1270.148926056243,1809.6940058139344,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1543,1270,1810,6928113.0
2025-12-13,1552.1302154342545,1273.2027610711486,1835.866311496999,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1552,1273,1836,6968523.0
2025-12-14,1557.9028815546694,1290.280272306582,1841.605801661101,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1558,1290,1842,6995463.0
2025-12-15,1559.913701505969,1289.967024310818,1835.9589514624324,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1560,1290,1836,7004443.0
2025-12-16,1557.9913581274513,1268.8435818976693,1830.842977534593,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1558,1269,1831,6995463.0
2025-12-17,1552.0244658745326,1279.7639281209586,1817.9522533141603,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1552,1280,1818,6968523.0
2025-12-18,1541.963973785018,1278.486977994798,1791.8683938556535,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1542,1278,1792,6923623.0
2025-12-19,1527.8244144319808,1271.584567085249,1800.7375973149294,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1528,1272,1801,6860762.0
2025-12-20,1509.6839652652961,1259.2121462082976,1788.1859321256832,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1510,1259,1788,6779942.0
2025-12-21,1487.6833133822943,1220.1378530122847,1766.2521079972878,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1488,1220,1766,6681161.0
2025-12-22,1462.0233398800028,1174.6480292890349,1725.1135084371836,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1462,1175,1725,6564420.0
2025-12-23,1432.9616649549876,1183.6209636286599,1705.01223960908,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1433,1184,1705,6434210.0
2025-12-24,1400.8081192583513,1121.3952837543238,1693.1210894279366,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1401,1121,1693,6290529.0
2025-12-25,1365.9192301189628,1100.188553119434,1640.4583042712768,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1366,1100,1640,6133378.0
2025-12-26,1328.691832567676,1034.7518379305309,1581.3894725822795,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1329,1035,1581,5967247.0
2025-12-27,1289.5559341249073,998.5566367008279,1542.847601060074,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1290,999,1543,5792136.0
2025-12-28,1248.9669785988647,984.493814825005,1526.9123850974713,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1249,984,1527,5608044.0
2025-12-29,1207.3976672653796,934.4553756677433,1469.1320358515554,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1207,934,1469,5419463.0
2025-12-30,1165.329505463705,907.5787401857648,1440.6849038946011,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1165,908,1441,5230882.0
2025-12-31,1123.2442485667295,832.2073391661855,1402.4461054251958,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1123,832,1402,5042301.0
2025-10-01,974.5723498931512,706.9381744354703,1234.47986893116,S012,Nabati Biskuit Rasa Cokelat,Biskuit,975,707,1234,4419619.0
2025-10-02,979.6965224369002,681.5498740197735,1256.1296011109887,S012,Nabati Biskuit Rasa Cokelat,Biskuit,980,682,1256,4442284.0
2025-10-03,984.8182572430067,711.6360750410779,1258.9638524702991,S012,Nabati Biskuit Rasa Cokelat,Biskuit,985,712,1259,4464949.0
2025-10-04,989.8495423624748,715.2868521848816,1266.3227345841967,S012,Nabati Biskuit Rasa Cokelat,Biskuit,990,715,1266,4487613.0
2025-10-05,994.7063508789565,727.3404341792989,1290.041107943781,S012,Nabati Biskuit Rasa Cokelat,Biskuit,995,727,1290,4510278.0
2025-10-06,999.3123398747939,708.3126957529458,1279.38341152297,S012,Nabati Biskuit Rasa Cokelat,Biskuit,999,708,1279,4528410.0
2025-10-07,1003.6023735151351,718.3969400074546,1290.5385907794341,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1004,718,1291,4551075.0
2025-10-08,1007.5257395207266,725.1984284674544,1278.1893477792598,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1008,725,1278,4569206.0
2025-10-09,1011.0489364546995,722.3773498322108,1276.713227916207,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1011,722,1277,4582805.0
2025-10-10,1014.1579216133196,744.1162157862643,1271.0107009778385,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1014,744,1271,4596404.0
2025-10-11,1016.859725519165,722.6527652015391,1297.7864504000079,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1017,723,1298,4610003.0
2025-10-12,1019.1833585962777,729.1428507749631,1282.653943429454,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1019,729,1283,4619069.0
2025-10-13,1021.1799579545738,723.0939312450749,1280.8518905265378,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1021,723,1281,4628135.0
2025-10-14,1022.9221466408229,749.162784976824,1308.0659508505805,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1023,749,1308,4637201.0
2025-10-15,1024.5026034602663,753.7103173760572,1298.6234287647203,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1025,754,1299,4646266.0
2025-10-16,1026.0318677218904,745.0890390811419,1289.731641900749,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1026,745,1290,4650799.0
2025-10-17,1027.6354291717457,743.5363904854484,1287.5405492368018,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1028,744,1288,4659865.0
2025-10-18,1029.4501781157462,758.9947174599089,1300.5092979911872,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1029,759,1301,4664398.0
2025-10-19,1031.6203134855934,742.355400747485,1323.2101707105103,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1032,742,1323,4677997.0
2025-10-20,1034.2928266113606,716.0683697663748,1312.172752628064,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1034,716,1312,4687063.0
2025-10-21,1037.6126950525754,771.3425673428045,1315.0377082794028,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1038,771,1315,4705195.0
2025-10-22,1041.717933428054,777.3144987733808,1309.6115511714681,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1042,777,1310,4723326.0
2025-10-23,1046.7346563124627,764.2523798230056,1328.1950342865346,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1047,764,1328,4745991.0
2025-10-24,1052.7723116078048,764.8494898775216,1324.0845499211528,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1053,765,1324,4773189.0
2025-10-25,1059.9192411723475,775.7747423632725,1336.6568208767774,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1060,776,1337,4804919.0
2025-10-26,1068.2387188716962,783.3748274298163,1374.7125991233934,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1068,783,1375,4841183.0
2025-10-27,1077.7656047355445,804.0253225123066,1345.2260400109897,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1078,804,1345,4886512.0
2025-10-28,1088.5037378432808,798.1995386506295,1364.482513315154,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1089,798,1364,4936375.0
2025-10-29,1100.424170350625,833.8667668151278,1371.4062299989305,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1100,834,1371,4986237.0
